## 토큰, 레이블 구분자 : \t
## 토큰 구분자 : \n
## 문장 구분자 : \n\n
## 주석 : ##
## 칼럼명 : INDEX	WORD_FORM	LEMMA	POS	HEAD	DEPREL
## klue-dp-v1_train_00000_wikitree	해당 그림을 보면 디즈니 공주들이 브리트니 스피어스의 앨범이나 뮤직비디오, 화보 속 모습을 똑같이 재연했다.
9	17일	17 일	SN+NNB	10	NP_AJT
10	재개봉한다”고	재 개봉 하 ㄴ다 ” 고	XPN+NNG+XSV+EF+SS+JKQ	12	VP_AJT
11	20일	20 일	SN+NNB	12	NP_AJT
12	밝혔다.	밝히 었 다 .	VV+EP+EF+SF	0	VP

## klue-dp-v1_train_00897_wikitree	가방에 담긴 할머니의 시신에서는 우측 옆구리와 목 등 모두 5차례 흉기에 찔린 흔적이 발견됐다.
1	가방에	가방 에	NNG+JKB	2	NP_AJT
2	담긴	담기 ㄴ	VV+ETM	4	VP_MOD
3	할머니의	할머니 의	NNG+JKG	4	NP_MOD
4	시신에서는	시신 에서 는	NNG+JKB+JX	14	NP_AJT
5	우측	우측	NNG	6	NP
6	옆구리와	옆구리 와	NNG+JC	7	NP_CNJ
7	목	목	NNG	8	NP
8	등	등	NNB	12	NP
9	모두	모두	MAG	10	AP_MOD
10	5차례	5 차례	SN+NNG	12	NP_AJT
11	흉기에	흉기 에	NNG+JKB	12	NP_AJT
12	찔린	찔리 ㄴ	VV+ETM	13	VP_MOD
13	흔적이	흔적 이	NNG+JKS	14	NP_SBJ
14	발견됐다.	발견 되 었 다 .	NNG+XSV+EP+EF+SF	0	VP

## klue-dp-v1_train_00898_wikitree	박씨는 또 다른 여성을 상대로도 비슷한 범행을 저지르는 등 모두 15건에 대해 경찰 수배를 받고 있었던 것으로 조사됐다.
1	박씨는	박 씨 는	NNP+NNB+JX	15	NP_SBJ
2	또	또	MAG	8	AP
3	다른	다른	MMD	4	DP
4	여성을	여성 을	NNG+JKO	5	NP_OBJ
5	상대로도	상대 로 도	NNG+JKB+JX	8	NP_AJT
6	비슷한	비슷하 ㄴ	VA+ETM	7	VP_MOD
7	범행을	범행 을	NNG+JKO	8	NP_OBJ
8	저지르는	저지르 는	VV+ETM	9	VP_MOD
9	등	등	NNB	11	NP_AJT
10	모두	모두	MAG	11	AP
11	15건에	15 건 에	SN+NNB+JKB	12	NP_AJT
12	대해	대하 여	VV+EC	15	VP
13	경찰	경찰	NNG	14	NP
14	수배를	수배 를	NNG+JKO	15	NP_OBJ
15	받고	받 고	VV+EC	16	VP
16	있었던	있 었 던	VX+EP+ETM	17	VP_MOD
17	것으로	것 으로	NNB+JKB	18	NP_AJT
18	조사됐다.	조사 되 었 다 .	NNG+XSV+EP+EF+SF	0	VP

## klue-dp-v1_train_00899_wikitree	대법원 1부(주심 김창석 대법관)는 지난해 대선을 앞두고 문재인 당시 민주통합당 후보의 슬로건을 비방하는 신문광고를 낸 혐의(공직선거법 위반)로 기소된 보수논객 지만원(72)씨에 대한 상고심에서 벌금 100만원을 선고한 원심을 확정했다고 24일 밝혔다.
1	대법원	대법원	NNP	2	NP
2	1부(주심	1 부 ( 주심	SN+NNB+SS+NNG	4	NP
3	김창석	김창석	NNP	4	NP
4	대법관)는	대법관 ) 는	NNG+SS+JX	27	NP_SBJ
5	지난해	지나 ㄴ 해	VV+ETM+NNG	6	NP
6	대선을	대선 을	NNG+JKO	7	NP_OBJ
7	앞두고	앞두 고	VV+EC	15	VP
8	문재인	문재인	NNP	11	NP
9	당시	당시	NNG	11	NP
10	민주통합당	민주통합당	NNP	11	NP
11	후보의	후보 의	NNG+JKG	12	NP_MOD
12	슬로건을	슬로건 을	NNG+JKO	13	NP_OBJ
13	비방하는	비방 하 는	NNG+XSV+ETM	14	VP_MOD
14	신문광고를	신문 광고 를	NNG+NNG+JKO	15	NP_OBJ
15	낸	내 ㄴ	VV+ETM	16	VP_MOD
16	혐의(공직선거법	혐의 ( 공직 선거법	NNG+SS+NNG+NNG	17	NP
17	위반)로	위반 ) 로	NNG+SS+JKB	18	NP_AJT
18	기소된	기소 되 ㄴ	NNG+XSV+ETM	20	VP_MOD
19	보수논객	보수 논객	NNG+NNG	20	NP
20	지만원(72)씨에	지만원 ( 72 ) 씨 에	NNP+SS+SN+SS+NNB+JKB	21	NP_AJT
21	대한	대하 ㄴ	VV+ETM	22	VP_MOD
22	상고심에서	상고심 에서	NNG+JKB	27	NP_AJT
23	벌금	벌금	NNG	24	NP
24	100만원을	100 만 원 을	SN+NR+NNB+JKO	25	NP_OBJ
25	선고한	선고 하 ㄴ	NNG+XSV+ETM	26	VP_MOD
26	원심을	원심 을	NNG+JKO	27	NP_OBJ
27	확정했다고	확정 하 였 다고	NNG+XSV+EP+EC	29	VP
28	24일	24 일	SN+NNB	29	NP_AJT
29	밝혔다.	밝히 었 다 .	VV+EP+EF+SF	0	VP

## klue-dp-v1_train_00900_wikitree	자녀를 군에 보내고 노심초사할 국민 여러분께 다시 한번 죄송하다는 말씀을 드린다.
1	자녀를	자녀 를	NNG+JKO	3	NP_OBJ
2	군에	군 에	NNG+JKB	3	NP_AJT
3	보내고	보내 고	VV+EC	4	VP
4	노심초사할	노심초사 하 ㄹ	NNG+XSV+ETM	6	VP_MOD
5	국민	국민	NNG	6	NP
6	여러분께	여러분 께	NP+JKB	11	NP_AJT
7	다시	다시	MAG	8	AP
8	한번	한 번	MMN+NNB	11	NP_AJT
9	죄송하다는	죄송하 다는	VA+ETM	10	VP_MOD
10	말씀을	말씀 을	NNG+JKO	11	NP_OBJ
11	드린다.	드리 ㄴ다 .	VV+EF+SF	0	VP

## klue-dp-v1_train_00901_wikitree	아프리카, 아시아(중동), 유럽 3개 대륙에서 잇달아 터진 대규모 테러를 자행했다고 주장하면서 전세계를 공포와 혼란에 빠뜨렸다.
1	아프리카,	아프리카 ,	NNP+SP	3	NP_CNJ
2	아시아(중동),	아시아 ( 중동 ) ,	NNP+SS+NNP+SS+SP	3	NP_CNJ
3	유럽	유럽	NNP	5	NP
4	3개	3 개	SN+NNB	5	NP
5	대륙에서	대륙 에서	NNG+JKB	6	NP_AJT
6	잇달아	잇달 아	VV+EC	7	VP
7	터진	터지 ㄴ	VV+ETM	9	VP_MOD
8	대규모	대 규모	XPN+NNG	9	NP
9	테러를	테러 를	NNG+JKO	10	NP_OBJ
10	자행했다고	자행 하 였 다고	NNG+XSV+EP+EC	11	VP_CMP
11	주장하면서	주장 하 면서	NNG+XSV+EC	15	VP
12	전세계를	전 세계 를	MMD+NNG+JKO	15	NP_OBJ
13	공포와	공포 와	NNG+JC	14	NP_CNJ
14	혼란에	혼란 에	NNG+JKB	15	NP_AJT
15	빠뜨렸다.	빠뜨리 었 다 .	VV+EP+EF+SF	0	VP

## klue-dp-v1_train_00902_wikitree	기념관 건립 예산은 오는 17일 열리는 김해시의회 본회의에서 최종 확정된다.
1	기념관	기념관	NNG	2	NP
2	건립	건립	NNG	3	NP
3	예산은	예산 은	NNG+JX	10	NP_SBJ
4	오는	오 는	VV+ETM	5	VP_MOD
5	17일	17 일	SN+NNB	6	NP_AJT
6	열리는	열리 는	VV+ETM	8	VP_MOD
7	김해시의회	김해시의회	NNP	8	NP
8	본회의에서	본회의 에서	NNG+JKB	10	NP_AJT
9	최종	최종	NNG	10	NP
10	확정된다.	확정 되 ㄴ다 .	NNG+XSV+EF+SF	0	VP

## klue-dp-v1_train_00903_wikitree	굴곡지다 못해 황량하고 처참했던 휴글래스의 삶, 제작진은 이를 관객에게 최대한 전달하기 위해 '극사실주의’를 고집했다.
1	굴곡지다	굴곡 지 다	NNG+VV+EC	2	VP
2	못해	못 하 여	MAG+XSV+EC	3	VP
3	황량하고	황량하 고	VA+EC	4	VP
4	처참했던	처참하 였 던	VA+EP+ETM	6	VP_MOD
5	휴글래스의	휴글래스 의	NNP+JKG	6	NP_MOD
6	삶,	삶 ,	NNG+SP	14	NP
7	제작진은	제작진 은	NNG+JX	11	NP_SBJ
8	이를	이 를	NP+JKO	11	NP_OBJ
9	관객에게	관객 에게	NNG+JKB	11	NP_AJT
10	최대한	최대한	NNG	11	AP
11	전달하기	전달 하 기	NNG+XSV+ETN	12	VP_OBJ
12	위해	위하 여	VV+EC	14	VP
13	'극사실주의’를	' 극 사실 주의 ’ 를	SS+NNG+NNG+NNG+SS+JKO	14	NP_OBJ
14	고집했다.	고집 하 였 다 .	NNG+XSV+EP+EF+SF	0	VP

## klue-dp-v1_train_00904_wikitree	이들은 2분여 간 면회상황을 얘기하고는 병원 정문 앞에 대기시켜 놓은 택시를 타고 빠져나갔다.
1	이들은	이 들 은	NP+XSN+JX	5	NP_SBJ
2	2분여	2 분 여	SN+NNB+XSN	3	NP
3	간	간	NNB	5	NP_AJT
4	면회상황을	면회 상황 을	NNG+NNG+JKO	5	NP_OBJ
5	얘기하고는	얘기 하 고 는	NNG+XSV+EC+JX	12	VP
6	병원	병원	NNG	7	NP
7	정문	정문	NNG	8	NP
8	앞에	앞 에	NNG+JKB	9	NP_AJT
9	대기시켜	대기 시키 어	NNG+XSV+EC	10	VP
10	놓은	놓 은	VX+ETM	11	VP_MOD
11	택시를	택시 를	NNG+JKO	12	NP_OBJ
12	타고	타 고	VV+EC	13	VP
13	빠져나갔다.	빠지 어 나가 았 다	VV+EC+VX+EP+EF	0	VP

## klue-dp-v1_train_00905_wikitree	스타일링한 장면은 저장한 후 친구들에게 \"이 스타일 어때?”라고 물어볼 수도 있다.
1	스타일링한	스타일링 하 ㄴ	NNG+XSA+ETM	2	VP_MOD
2	장면은	장면 은	NNG+JX	3	NP_OBJ
3	저장한	저장 하 ㄴ	NNG+XSV+ETM	4	VP_MOD
4	후	후	NNG	9	NP_AJT
5	친구들에게	친구 들 에게	NNG+XSN+JKB	9	NP_AJT
6	\"이	\" 이	SS+MMD	7	DP
7	스타일	스타일	NNG	8	NP_SBJ
8	어때?”라고	어떻 어 ? ” 라고	VA+EF+SF+SS+JKQ	9	VP_CMP
9	물어볼	묻 어 보 ㄹ	VV+EC+VX+ETM	10	VP_MOD
10	수도	수 도	NNB+JX	11	NP_SBJ
11	있다.	있 다 .	VV+EF+SF	0	VP

## klue-dp-v1_train_00906_wikitree	교황은 15일 대전월드컵경기장에서 집전한 '성모승천대축일 미사' 직전 유가족을 만나 위로했고, 세월호 리본을 선물 받았다.
1	교황은	교황 은	NNG+JX	9	NP_SBJ
2	15일	15 일	SN+NNB	4	NP_AJT
3	대전월드컵경기장에서	대전월드컵경기장 에서	NNP+JKB	4	NP_AJT
4	집전한	집전 하 ㄴ	NNG+XSV+ETM	6	VP_MOD
5	'성모승천대축일	' 성모승천대축일	SS+NNP	6	NP
6	미사'	미사 '	NNG+SS	7	NP
7	직전	직전	NNG	9	NP_AJT
8	유가족을	유가족 을	NNG+JKO	9	NP_OBJ
9	만나	만나 아	VV+EC	10	VP
10	위로했고,	위로 하 였 고 ,	NNG+XSV+EP+EC+SP	14	VP
11	세월호	세월호	NNP	12	NP
12	리본을	리본 을	NNG+JKO	14	NP_OBJ
13	선물	선물	NNG	14	NP_OBJ
14	받았다.	받 았 다 .	VV+EP+EF+SF	0	VP

## klue-dp-v1_train_00907_wikitree	상영될 영화는 올여름 최고 기대작 가운데 하나로 꼽히는 '협녀, 칼의 기억'이다.
1	상영될	상영 되 ㄹ	NNG+XSV+ETM	2	VP_MOD
2	영화는	영화 는	NNG+JX	11	NP_SBJ
3	올여름	올 여름	NNG+NNG	5	NP
4	최고	최고	NNG	5	NP
5	기대작	기대작	NNG	6	NP
6	가운데	가운데	NNG	7	NP
7	하나로	하나 로	NR+JKB	8	NP_AJT
8	꼽히는	꼽히 는	VV+ETM	11	VP_MOD
9	'협녀,	' 협녀 ,	SS+NNG+SP	10	NP
10	칼의	칼 의	NNG+JKG	11	NP
11	기억'이다.	기억 ' 이 다 .	NNG+SS+VCP+EF+SF	0	VNP

## klue-dp-v1_train_00908_wikitree	남편이 안양을 직접 혼내거나 문제 삼고, 그로인해 자신의 감추고 싶은 과거까지 들춰질 것이 두려워 의붓아버지인 남편보다 친모인 자신이 더 구박한 것으로도 보인다.
1	남편이	남편 이	NNG+JKS	4	NP_SBJ
2	안양을	안 양 을	NNP+NNB+JKO	4	NP_OBJ
3	직접	직접	MAG	4	AP
4	혼내거나	혼내 거나	VV+EC	6	VP
5	문제	문제	NNG	6	NP_OBJ
6	삼고,	삼 고 ,	VV+EC+SP	14	VP
7	그로인해	그 로 인하 아	MMD+JKB+VV+EC	12	VP
8	자신의	자신 의	NNG+JKG	11	NP_MOD
9	감추고	감추 고	VV+EC	10	VP
10	싶은	싶 은	VX+ETM	11	VP_MOD
11	과거까지	과거 까지	NNG+JX	12	NP_SBJ
12	들춰질	들추 어 지 ㄹ	VV+EC+VX+ETM	13	VP_MOD
13	것이	것 이	NNB+JKS	14	NP_SBJ
14	두려워	두렵 어	VA+EC	20	VP
15	의붓아버지인	의붓아버지 이 ㄴ	NNG+VCP+ETM	16	VNP_MOD
16	남편보다	남편 보다	NNG+JKB	20	NP_AJT
17	친모인	친 모 이 ㄴ	XPN+NNG+VCP+ETM	18	VNP_MOD
18	자신이	자신 이	NNG+JKS	20	NP_SBJ
19	더	더	MAG	20	AP
20	구박한	구박하 ㄴ	VV+ETM	21	VP_MOD
21	것으로도	것 으로 도	NNB+JKB+JX	22	NP_AJT
22	보인다.	보이 ㄴ다 .	VV+EF+SF	0	VP

## klue-dp-v1_train_00909_wikitree	경찰이 업무방해 혐의로 전국철도노조 서울지역 간부에 대해 신청한 구속영장이 3일 기각됐다.
1	경찰이	경찰 이	NNG+JKS	8	NP_SBJ
2	업무방해	업무 방해	NNG+NNG	3	NP
3	혐의로	혐의 로	NNG+JKB	8	NP_AJT
4	전국철도노조	전국 철도 노조	NNG+NNG+NNP	5	NP
5	서울지역	서울 지역	NNP+NNG	6	NP
6	간부에	간부 에	NNG+JKB	7	NP_AJT
7	대해	대하 여	VV+EC	8	VP
8	신청한	신청 하 ㄴ	NNG+XSV+ETM	9	VP_MOD
9	구속영장이	구속 영장 이	NNG+NNG+JKS	11	NP_SBJ
10	3일	3 일	SN+NNB	11	NP_AJT
11	기각됐다.	기각 되 었 다 .	NNG+XSV+EP+EF+SF	0	VP

## klue-dp-v1_train_00910_wikitree	최근 유튜브와 SNS에서 화제를 모으고 있는 '귀여운 조카들 말싸움' 영상입니다.
1	최근	최근	NNG	5	NP_AJT
2	유튜브와	유튜브 와	NNP+JC	3	NP_CNJ
3	SNS에서	SNS 에서	SL+JKB	5	NP_AJT
4	화제를	화제 를	NNG+JKO	5	NP_OBJ
5	모으고	모으 고	VV+EC	6	VP
6	있는	있 는	VX+ETM	10	VP_MOD
7	'귀여운	' 귀엽 ㄴ	SS+VA+ETM	8	VP_MOD
8	조카들	조카 들	NNG+XSN	9	NP
9	말싸움'	말싸움 '	NNG+SS	10	NP
10	영상입니다.	영상 이 ㅂ니다 .	NNG+VCP+EF+SF	0	VNP

## klue-dp-v1_train_00911_wikitree	2015학년도 수능 만점자 3명이 정시에서 탈락한 것으로 드러났다.
1	2015학년도	2015 학년 도	SN+NNG+NNG	2	NP
2	수능	수능	NNG	3	NP
3	만점자	만점자	NNG	4	NP
4	3명이	3 명 이	SN+NNB+JKS	6	NP_SBJ
5	정시에서	정시 에서	NNG+JKB	6	NP_AJT
6	탈락한	탈락 하 ㄴ	NNG+XSV+ETM	7	VP_MOD
7	것으로	것 으로	NNB+JKB	8	NP_AJT
8	드러났다.	드러나 았 다 .	VV+EP+EF+SF	0	VP

## klue-dp-v1_train_00912_wikitree	이런 가운데 재미 한인단체들은 이번 사건이 최대한 신속하게 해결되기를 바란다는 내용의 성명을 발표했다.
1	이런	이런	MMD	2	DP
2	가운데	가운데	NNG	13	NP_AJT
3	재미	재미	NNG	4	NP
4	한인단체들은	한인 단체 들 은	NNG+NNG+XSN+JX	13	NP_SBJ
5	이번	이 번	MMD+NNB	6	NP
6	사건이	사건 이	NNG+JKS	9	NP_SBJ
7	최대한	최대한	NNG	8	NP_AJT
8	신속하게	신속 하 게	NNG+XSA+EC	9	VP
9	해결되기를	해결 되 기 를	NNG+XSV+ETN+JKO	10	VP_OBJ
10	바란다는	바라 ㄴ다는	VV+ETM	11	VP_MOD
11	내용의	내용 의	NNG+JKG	12	NP_MOD
12	성명을	성명 을	NNG+JKO	13	NP_OBJ
13	발표했다.	발표 하 였 다 .	NNG+XSV+EP+EF+SF	0	VP

## klue-dp-v1_train_00913_wikitree	탑승객 가족들은 이날 라작 총리의 브리핑 후 기자들 앞에서 공식 입장을 발표했습니다.
1	탑승객	탑승객	NNG	2	NP
2	가족들은	가족 들 은	NNG+XSN+JX	12	NP_SBJ
3	이날	이날	NNG	12	NP_AJT
4	라작	라작	NNP	5	NP
5	총리의	총리 의	NNG+JKG	6	NP_MOD
6	브리핑	브리핑	NNG	7	NP
7	후	후	NNG	12	NP_AJT
8	기자들	기자 들	NNG+XSN	9	NP
9	앞에서	앞 에서	NNG+JKB	12	NP_AJT
10	공식	공식	NNG	11	NP
11	입장을	입장 을	NNG+JKO	12	NP_OBJ
12	발표했습니다.	발표 하 였 습니다 .	NNG+XSV+EP+EF+SF	0	VP

## klue-dp-v1_train_00914_wikitree	초보 자취생이 당황하는 8가지 순간을 정리했다.
1	초보	초보	NNG	2	NP
2	자취생이	자취 생 이	NNG+XSN+JKS	3	NP_SBJ
3	당황하는	당황 하 는	NNG+XSV+ETM	5	VP_MOD
4	8가지	8 가지	SN+NNB	5	NP
5	순간을	순간 을	NNG+JKO	6	NP_OBJ
6	정리했다.	정리 하 였 다 .	NNG+XSV+EP+EF+SF	0	VP

## klue-dp-v1_train_00915_wikitree	A씨가 숨졌다는 사실을 숨기려고 A씨의 휴대전화로 아버지, 남동생, 후배 등과 50회 가량 문자도 주고받았다.
1	A씨가	A 씨 가	SL+NNB+JKS	2	NP_SBJ
2	숨졌다는	숨지 었 다는	VV+EP+ETM	3	VP_MOD
3	사실을	사실 을	NNG+JKO	4	NP_OBJ
4	숨기려고	숨기 려고	VV+EC	14	VP
5	A씨의	A 씨 의	SL+NNB+JKG	6	NP_MOD
6	휴대전화로	휴대 전화 로	NNG+NNG+JKB	14	NP_AJT
7	아버지,	아버지 ,	NNG+SP	9	NP_CNJ
8	남동생,	남동생 ,	NNG+SP	9	NP_CNJ
9	후배	후배	NNG	10	NP
10	등과	등 과	NNB+JC	14	NP_AJT
11	50회	50 회	SN+NNB	12	NP
12	가량	가량	NNG	14	NP_AJT
13	문자도	문자 도	NNG+JX	14	NP_OBJ
14	주고받았다.	주 고 받 았 다 .	VV+EC+VV+EP+EF+SF	0	VP

## klue-dp-v1_train_00916_wikitree	이 편의점 매니저는 지난 1월부터 고객들에게 감사하는 내용을 담은 자필 편지를 매장에 붙여온 것으로 알려졌다.
1	이	이	MMD	2	DP
2	편의점	편의점	NNG	3	NP
3	매니저는	매니저 는	NNG+JX	13	NP_SBJ
4	지난	지나 ㄴ	VV+ETM	5	VP_MOD
5	1월부터	1 월 부터	SN+NNB+JX	13	NP_AJT
6	고객들에게	고객 들 에게	NNG+XSN+JKB	7	NP_AJT
7	감사하는	감사 하 는	NNG+XSV+ETM	8	VP_MOD
8	내용을	내용 을	NNG+JKO	9	NP_OBJ
9	담은	담 은	VV+ETM	11	VP_MOD
10	자필	자필	NNG	11	NP
11	편지를	편지 를	NNG+JKO	13	NP_OBJ
12	매장에	매장 에	NNG+JKB	13	NP_AJT
13	붙여온	붙이 어 오 ㄴ	VV+EC+VX+ETM	14	VP_MOD
14	것으로	것 으로	NNB+JKB	15	NP_AJT
15	알려졌다.	알리 어 지 었 다 .	VV+EC+VX+EP+EF+SF	0	VP

## klue-dp-v1_train_00917_wikitree	이날 외교안보장관회의는 통일부가 전날 개성공단 정상화를 위한 남북당국간 실무회담을 제의하면서 '거부시 중대한 조치'를 취하겠다는 입장을 밝혔으나, 북한이 반응을 보이지 않음에 따라 후속조치를 논의하기 위한 차원에서 개최됐다.
1	이날	이날	NNG	26	NP_AJT
2	외교안보장관회의는	외교 안보 장관 회의 는	NNG+NNG+NNG+NNG+JX	26	NP_SBJ
3	통일부가	통일부 가	NNP+JKS	10	NP_SBJ
4	전날	전날	NNG	10	NP_AJT
5	개성공단	개성공단	NNP	6	NP
6	정상화를	정상 화 를	NNG+XSN+JKO	7	NP_OBJ
7	위한	위하 ㄴ	VV+ETM	9	VP_MOD
8	남북당국간	남북 당국 간	NNP+NNG+NNG	9	NP
9	실무회담을	실무 회담 을	NNG+NNG+JKO	10	NP_OBJ
10	제의하면서	제의 하 면서	NNG+XSV+EC	16	VP
11	'거부시	' 거부 시	SS+NNG+NNB	14	NP_AJT
12	중대한	중대 하 ㄴ	NNG+XSA+ETM	13	VP_MOD
13	조치'를	조치 ' 를	NNG+SS+JKO	14	NP_OBJ
14	취하겠다는	취하 겠 다는	VV+EP+ETM	15	VP_MOD
15	입장을	입장 을	NNG+JKO	16	NP_OBJ
16	밝혔으나,	밝히 었 으나 ,	VV+EP+EC+SP	21	VP
17	북한이	북한 이	NNP+JKS	19	NP_SBJ
18	반응을	반응 을	NNG+JKO	19	NP_OBJ
19	보이지	보이 지	VV+EC	20	VP
20	않음에	않 음 에	VX+ETN+JKB	21	VP_AJT
21	따라	따르 아	VV+EC	23	VP
22	후속조치를	후속 조치 를	NNG+NNG+JKO	23	NP_OBJ
23	논의하기	논의 하 기	NNG+XSV+ETN	24	VP_OBJ
24	위한	위하 ㄴ	VV+ETM	25	VP_MOD
25	차원에서	차원 에서	NNG+JKB	26	NP_AJT
26	개최됐다.	개최 되 었 다 .	NNG+XSV+EP+EF+SF	0	VP

## klue-dp-v1_train_00918_wikitree	영국의 한 오디션 프로그램에 등장한 의문의 남성 정체에 관심이 집중되고 있다.
1	영국의	영국 의	NNP+JKG	4	NP_MOD
2	한	한	MMN	4	DP
3	오디션	오디션	NNG	4	NP
4	프로그램에	프로그램 에	NNG+JKB	5	NP_AJT
5	등장한	등장 하 ㄴ	NNG+XSV+ETM	8	VP_MOD
6	의문의	의문 의	NNG+JKG	7	NP_MOD
7	남성	남성	NNG	8	NP
8	정체에	정체 에	NNG+JKB	10	NP_AJT
9	관심이	관심 이	NNG+JKS	10	NP_SBJ
10	집중되고	집중 되 고	NNG+XSV+EC	11	VP
11	있다.	있 다 .	VX+EF+SF	0	VP

## klue-dp-v1_train_00919_wikitree	이번 축제 기간 동안에는 29일 오후 6시를 비롯해 30일과 31일에는 각각 오후 2시, 4시, 6시 등 날마다 세 차례 운영된다.
1	이번	이번	NNG	2	NP
2	축제	축제	NNG	3	NP
3	기간	기간	NNG	4	NP
4	동안에는	동안 에 는	NNG+JKB+JX	8	NP_AJT
5	29일	29 일	SN+NNB	7	NP
6	오후	오후	NNG	7	NP
7	6시를	6 시 를	SN+NNB+JKO	8	NP_OBJ
8	비롯해	비롯하 여	VV+EC	20	VP
9	30일과	30 일 과	SN+NNB+JC	10	NP_CNJ
10	31일에는	31 일 에 는	SN+NNB+JKB+JX	20	NP_AJT
11	각각	각각	MAG	20	AP
12	오후	오후	NNG	15	NP
13	2시,	2 시 ,	SN+NNB+SP	15	NP_CNJ
14	4시,	4 시 ,	SN+NNB+SP	15	NP_CNJ
15	6시	6 시	SN+NNB	16	NP
16	등	등	NNB	20	NP_AJT
17	날마다	날 마다	NNG+JX	20	NP_AJT
18	세	세	MMN	19	DP
19	차례	차례	NNG	20	NP_AJT
20	운영된다.	운영 되 ㄴ다 .	NNG+XSV+EF+SF	0	VP

## klue-dp-v1_train_00920_wikitree	충남 서산에서 아르바이트 여대생이 성폭행을 당한 뒤 협박에 시달리다 스스로 목숨을 끊은 사건과 관련, 가해자인 피자가게 사장 안모(38)씨에 대한 양형이 항소심에서 줄어들었다.
1	충남	충남	NNP	2	NP
2	서산에서	서산 에서	NNP+JKB	12	NP_AJT
3	아르바이트	아르바이트	NNG	4	NP
4	여대생이	여대 생 이	NNG+XSN+JKS	12	NP_SBJ
5	성폭행을	성 폭행 을	NNG+NNG+JKO	6	NP_OBJ
6	당한	당하 ㄴ	VV+ETM	7	VP_MOD
7	뒤	뒤	NNG	12	NP_AJT
8	협박에	협박 에	NNG+JKB	9	NP_AJT
9	시달리다	시달리 다	VV+EC	12	VP
10	스스로	스스로	MAG	12	AP
11	목숨을	목숨 을	NNG+JKO	12	NP_OBJ
12	끊은	끊 은	VV+ETM	13	VP_MOD
13	사건과	사건 과	NNG+JKB	14	NP_AJT
14	관련,	관련 ,	NNG+SP	22	NP_AJT
15	가해자인	가해자 이 ㄴ	NNG+VCP+ETM	18	VNP_MOD
16	피자가게	피자 가게	NNG+NNG	17	NP
17	사장	사장	NNG	18	NP
18	안모(38)씨에	안 모 ( 38 ) 씨 에	NNP+NP+SS+SN+SS+NNB+JKB	19	NP_AJT
19	대한	대하 ㄴ	VV+ETM	20	VP_MOD
20	양형이	양형 이	NNG+JKS	22	NP_SBJ
21	항소심에서	항소 심 에서	NNG+NNG+JKB	22	NP_AJT
22	줄어들었다.	줄 어 들 었 다 .	VV+EC+VX+EP+EF+SF	0	VP

## klue-dp-v1_train_00921_wikitree	맞벌이 가구의 교육정도별 구성비를 보면 대졸 이상이 42.2%를 차지했고, 고졸은 38.9%, 중졸 이하는 18.9%로 집계됐다.
1	맞벌이	맞벌이	NNG	2	NP
2	가구의	가구 의	NNG+JKG	4	NP_MOD
3	교육정도별	교육 정도 별	NNG+NNG+XSN	4	NP
4	구성비를	구성비 를	NNG+JKO	5	NP_OBJ
5	보면	보 면	VV+EC	9	VP
6	대졸	대 졸	NNG+NNG	7	NP
7	이상이	이상 이	NNG+JKS	9	NP_SBJ
8	42.2%를	42 . 2 % 를	SN+SP+SN+SW+JKO	9	NP_OBJ
9	차지했고,	차지 하 였 고 ,	NNG+XSV+EP+EC+SP	15	VP
10	고졸은	고 졸 은	NNG+NNG+JX	11	NP_SBJ
11	38.9%,	38 . 9 % ,	SN+SP+SN+SW+SP	15	NP
12	중졸	중 졸	NNG+NNG	13	NP
13	이하는	이하 는	NNG+JX	15	NP_SBJ
14	18.9%로	18 . 9 % 로	SN+SP+SN+SW+JKB	15	NP_AJT
15	집계됐다.	집계 되 었 다 .	NNG+XSV+EP+EF+SF	0	VP

## klue-dp-v1_train_00922_wikitree	지난 2일 서울의 한 호텔에서 열린 부산 폭력조직 '칠성파' 행동대장 결혼식에 연예인도 참석한 것으로 알려졌다.
1	지난	지나 ㄴ	VV+ETM	2	VP_MOD
2	2일	2 일	SN+NNB	6	NP_AJT
3	서울의	서울 의	NNP+JKG	5	NP_MOD
4	한	한	MMN	5	DP
5	호텔에서	호텔 에서	NNG+JKB	6	NP_AJT
6	열린	열리 ㄴ	VV+ETM	11	VP_MOD
7	부산	부산	NNP	8	NP
8	폭력조직	폭력 조직	NNG+NNG	9	NP
9	'칠성파'	' 칠성파 '	SS+NNG+SS	10	NP
10	행동대장	행동 대장	NNG+NNG	11	NP
11	결혼식에	결혼식 에	NNG+JKB	13	NP_AJT
12	연예인도	연예인 도	NNG+JX	13	NP_SBJ
13	참석한	참석 하 ㄴ	NNG+XSV+ETM	14	VP_MOD
14	것으로	것 으로	NNB+JKB	15	NP_AJT
15	알려졌다.	알리 어 지 었 다 .	VV+EC+VX+EP+EF+SF	0	VP

## klue-dp-v1_train_00923_wikitree	31일 이 대학 사범대 학생이라고 밝힌 익명의 제보자는 한 소셜네트워크서비스(SNS)에 한 학과장의 그릇된 언행을 고발하는 글을 올렸다.
1	31일	31 일	SN+NNB	17	NP_AJT
2	이	이	MMD	3	DP
3	대학	대학	NNG	4	NP
4	사범대	사범대	NNG	5	NP
5	학생이라고	학생 이 라고	NNG+VCP+EC	6	VNP_CMP
